customer_id,recency_days,frequency,monetary,avg_order_value,tenure_days,churned,segment,rfm_score,churn_probability,health_score
18086,273.0,1,101.34,101.34,0.0,1,Lost,5,0.7647598087467317,22.9
18076,379.0,1,151.49,151.49,0.0,1,Lost,5,0.7634096108976547,22.9
14974,36.0,1,114.39,114.39,0.0,0,New / Occasional,5,0.7644089753420161,22.9
13244,92.0,1,121.74,121.74,0.0,1,New / Occasional,5,0.7642112202381194,22.9
18113,368.0,1,152.64,152.64,0.0,1,Lost,5,0.7633785865956739,22.9
18120,213.0,1,111.15,111.15,0.0,1,Lost,5,0.7644961125746484,22.9
17148,51.0,1,124.88,124.88,0.0,0,New / Occasional,5,0.7641267021215372,22.9
14174,32.0,1,134.46,134.46,0.0,0,New / Occasional,5,0.7638687117123266,22.9
16516,29.0,1,101.7,101.7,0.0,0,New / Occasional,5,0.7647501354374959,22.9
17881,303.0,1,133.35,133.35,0.0,1,Lost,5,0.7638986141122835,22.9
17030,63.0,1,146.87,146.87,0.0,0,New / Occasional,5,0.7635342193658741,22.9
13697,38.0,1,151.3,151.3,0.0,0,New / Occasional,5,0.7634147363816853,22.9
17791,29.0,1,106.1,106.1,0.0,0,New / Occasional,5,0.7646318838492555,22.9
14642,58.0,1,96.12,96.12,0.0,0,New / Occasional,5,0.7649000407800759,22.9
17887,128.0,1,111.35,111.35,0.0,1,Lost,5,0.764490734378997,22.9
17079,77.0,1,118.8,118.8,0.0,0,New / Occasional,5,0.7642903360507398,22.9
17832,49.0,1,155.37,155.37,0.0,0,New / Occasional,5,0.763304926359069,22.9
17427,71.0,1,100.8,100.8,0.0,0,New / Occasional,5,0.7647743181941864,22.9
18138,294.0,1,152.65,152.65,0.0,1,Lost,5,0.7633783168068239,22.9
14661,26.0,1,107.95,107.95,0.0,0,New / Occasional,5,0.7645821521468487,22.9
17893,224.0,1,112.25,112.25,0.0,1,Lost,5,0.764466531446887,22.9
13279,77.0,1,137.75,137.75,0.0,0,New / Occasional,5,0.7637800667068743,22.9
18129,242.0,1,112.55,112.55,0.0,1,Lost,5,0.7644584634204258,22.9
14345,38.0,1,108.98,108.98,0.0,0,New / Occasional,5,0.7645544605340175,22.9
13364,70.0,1,134.96,134.96,0.0,0,New / Occasional,5,0.7638552413080887,22.9
18027,98.0,1,115.31,115.31,0.0,1,Lost,5,0.7643842286055672,22.9
13522,29.0,1,125.8,125.8,0.0,0,New / Occasional,5,0.7641019348849377,22.9
12602,58.0,1,153.12,153.12,0.0,0,New / Occasional,5,0.763365636491446,22.9
15017,33.0,1,125.58,125.58,0.0,0,New / Occasional,5,0.764107857648537,22.9
16959,86.0,1,117.35,117.35,0.0,0,New / Occasional,5,0.7643293489933474,22.9
13876,63.0,1,122.7,122.7,0.0,0,New / Occasional,5,0.7641853825269883,22.9
14073,31.0,1,151.04,151.04,0.0,0,New / Occasional,5,0.7634217500777626,22.9
13483,65.0,1,140.34,140.34,0.0,0,New / Occasional,5,0.7637102661725224,22.9
13170,26.0,1,116.01,116.01,0.0,0,New / Occasional,5,0.7643653983624142,22.9
13182,44.0,1,121.18,121.18,0.0,0,New / Occasional,5,0.7642262913322598,22.9
14027,60.0,1,104.82,104.82,0.0,0,New / Occasional,5,0.7646662885544048,22.9
18068,288.0,1,101.7,101.7,0.0,1,Lost,5,0.7647501354374959,22.9
14054,64.0,1,92.46,92.46,0.0,0,New / Occasional,5,0.7649983298524017,22.9
12659,29.0,1,91.68,91.68,0.0,0,New / Occasional,5,0.7650192730234175,22.9
16337,36.0,1,151.05,151.05,0.0,0,New / Occasional,5,0.7634214803228745,22.9
15844,45.0,1,130.74,130.74,0.0,0,New / Occasional,5,0.7639689148517609,22.9
17972,241.0,1,136.04,136.04,0.0,1,Lost,5,0.7638261434232041,22.9
15283,389.0,3,148.33,49.443333333333335,127.0,1,Lost,4,0.6524989559458135,22.9
15853,51.0,1,110.8,110.8,0.0,0,New / Occasional,5,0.7645055242125428,22.9
16363,52.0,1,109.36,109.36,0.0,0,New / Occasional,5,0.7645442436416192,22.9
16106,65.0,1,108.38,108.38,0.0,0,New / Occasional,5,0.7645705918447115,22.9
13947,64.0,1,90.6,90.6,0.0,0,New / Occasional,5,0.7650482691252998,22.9
15836,49.0,1,137.37,137.37,0.0,0,New / Occasional,5,0.7637903065137428,22.9
15610,51.0,1,112.46,112.46,0.0,0,New / Occasional,5,0.7644608838484411,22.9
16248,61.0,1,152.94,152.94,0.0,0,New / Occasional,5,0.7633704928378408,22.9
15463,28.0,1,126.14,126.14,0.0,0,New / Occasional,5,0.7640927813208154,22.9
18224,263.0,1,158.95,158.95,0.0,1,Lost,5,0.7632083076439508,23.0
16591,68.0,1,213.5,213.5,0.0,0,New / Occasional,5,0.7617327232722197,23.0
16594,74.0,1,181.09,181.09,0.0,0,New / Occasional,5,0.7626101788034718,23.0
16914,35.0,1,208.46,208.46,0.0,0,New / Occasional,5,0.761869320466977,23.0
14485,38.0,1,165.75,165.75,0.0,0,New / Occasional,5,0.7630247111652623,23.0
18004,361.0,1,169.47,169.47,0.0,1,Lost,5,0.7629242315706819,23.0
15593,70.0,1,199.8,199.8,0.0,0,New / Occasional,5,0.7621039033936349,23.0
15327,52.0,1,208.75,208.75,0.0,0,New / Occasional,5,0.7618614621676181,23.0
13532,33.0,1,210.31,210.31,0.0,0,New / Occasional,5,0.7618191868779425,23.0
17279,57.0,1,187.83,187.83,0.0,0,New / Occasional,5,0.7624278861418492,23.0
18010,256.0,1,174.8,174.8,0.0,1,Lost,5,0.7627802136681451,23.0
15604,51.0,1,216.39,216.39,0.0,0,New / Occasional,5,0.7616543724197546,23.0
17206,52.0,1,204.24,204.24,0.0,0,New / Occasional,5,0.7619836520996984,23.0
15307,95.0,1,205.3,205.3,0.0,1,New / Occasional,5,0.7619549372777566,23.0
17989,378.0,1,228.83,228.83,0.0,1,Lost,5,0.7613169092510593,23.0
14518,63.0,1,174.37,174.37,0.0,0,New / Occasional,5,0.7627918346082786,23.0
17347,85.0,1,228.96,228.96,0.0,0,New / Occasional,5,0.761313380975526,23.0
14830,52.0,1,197.13,197.13,0.0,0,New / Occasional,5,0.7621761965479893,23.0
18099,126.0,1,168.31,168.31,0.0,1,Lost,5,0.7629555670678381,23.0
16213,78.0,1,159.0,159.0,0.0,0,New / Occasional,5,0.7632069580279546,23.0
16286,476.0,2,328.95,164.475,146.0,1,Lost,4,0.650368873464381,23.0
12812,44.0,1,229.64,229.64,0.0,0,New / Occasional,5,0.7612949247969768,23.0
18114,289.0,1,220.1,220.1,0.0,1,Lost,5,0.7615537645837368,23.0
13858,56.0,1,216.17,216.17,0.0,0,New / Occasional,5,0.7616603374669506,23.0
14089,56.0,1,161.0,161.0,0.0,0,New / Occasional,5,0.7631529690375493,23.0
12581,39.0,1,197.71,197.71,0.0,0,New / Occasional,5,0.762160493702149,23.0
16179,60.0,1,215.83,215.83,0.0,0,New / Occasional,5,0.7616695559744995,23.0
15096,42.0,1,219.39,219.39,0.0,0,New / Occasional,5,0.7615730206313325,23.0
15335,53.0,1,173.97,173.97,0.0,0,New / Occasional,5,0.762802644432983,23.0
14789,28.0,1,197.64,197.64,0.0,0,New / Occasional,5,0.7621623889110453,23.0
12995,84.0,1,211.32,211.32,0.0,0,New / Occasional,5,0.7617918135869227,23.0
14801,60.0,1,193.14,193.14,0.0,0,New / Occasional,5,0.7622842019663485,23.0
13419,63.0,1,221.06,221.06,0.0,0,New / Occasional,5,0.7615277265390633,23.0
16753,57.0,1,223.92,223.92,0.0,0,New / Occasional,5,0.7614501432892449,23.0
15175,71.0,1,224.14,224.14,0.0,0,New / Occasional,5,0.7614441746290704,23.0
17891,161.0,1,203.86,203.86,0.0,1,Lost,5,0.7619939455124675,23.0
14357,42.0,1,225.77,225.77,0.0,0,New / Occasional,5,0.7613999490886005,23.0
12893,30.0,1,188.14,188.14,0.0,0,New / Occasional,5,0.762419499443675,23.0
18200,105.0,1,163.8,163.8,0.0,1,Lost,5,0.7630773701901805,23.0
17879,173.0,1,178.52,178.52,0.0,1,Lost,5,0.7626796626482408,23.0
14218,42.0,1,169.48,169.48,0.0,0,New / Occasional,5,0.7629239614246736,23.0
17475,78.0,1,194.37,194.37,0.0,0,New / Occasional,5,0.7622509106621125,23.0
13690,58.0,1,172.25,172.25,0.0,0,New / Occasional,5,0.7628491228112663,23.0
15692,27.0,1,191.04,191.04,0.0,0,New / Occasional,5,0.7623410333641039,23.0
13271,36.0,1,217.38,217.38,0.0,0,New / Occasional,5,0.7616275284380543,23.0
13127,77.0,1,259.17,259.17,0.0,0,New / Occasional,5,0.7604924933655735,23.1
13061,71.0,1,248.61,248.61,0.0,0,New / Occasional,5,0.7607796569081376,23.1
15286,49.0,1,240.55,240.55,0.0,0,New / Occasional,5,0.7609986777678978,23.1
14764,46.0,1,278.3,278.3,0.0,0,New / Occasional,5,0.7599716802604198,23.1
17684,43.0,1,239.41,239.41,0.0,0,New / Occasional,5,0.761029644798622,23.1
12718,70.0,1,238.25,238.25,0.0,0,New / Occasional,5,0.7610611522851806,23.1
15667,39.0,1,301.32,301.32,0.0,0,New / Occasional,5,0.7593439357000517,23.1
16432,63.0,1,287.4,287.4,0.0,0,New / Occasional,5,0.7597236615128279,23.1
16796,88.0,1,305.62,305.62,0.0,0,New / Occasional,5,0.7592265525038295,23.1
17741,406.0,2,101.1,50.55,153.0,1,Lost,4,0.6489035823074858,23.1
15035,89.0,1,252.73,252.73,0.0,0,New / Occasional,5,0.7606676477046809,23.1
17327,409.0,2,152.35,76.175,152.0,1,Lost,4,0.6488035402611654,23.1
16215,80.0,1,242.35,242.35,0.0,0,New / Occasional,5,0.7609497768522105,23.1
14863,28.0,1,266.76,266.76,0.0,0,New / Occasional,5,0.7602859487555458,23.1
17506,75.0,1,302.2,302.2,0.0,0,New / Occasional,5,0.7593199162741509,23.1
18072,185.0,1,247.44,247.44,0.0,1,Lost,5,0.7608114587942787,23.1
16181,72.0,1,305.54,305.54,0.0,0,New / Occasional,5,0.7592287367341416,23.1
13504,63.0,1,295.93,295.93,0.0,0,New / Occasional,5,0.7594910189526695,23.1
16793,56.0,1,243.84,243.84,0.0,0,New / Occasional,5,0.7609092925699633,23.1
13806,63.0,1,256.38,256.38,0.0,0,New / Occasional,5,0.7605683862268383,23.1
17125,49.0,1,259.35,259.35,0.0,0,New / Occasional,5,0.760487596486085,23.1
18165,176.0,1,302.46,302.46,0.0,1,Lost,5,0.759312819312231,23.1
17824,50.0,1,298.4,298.4,0.0,0,New / Occasional,5,0.7594236247910706,23.1
16026,42.0,1,236.09,236.09,0.0,0,New / Occasional,5,0.761119813803502,23.1
13886,70.0,1,243.56,243.56,0.0,0,New / Occasional,5,0.760916900713299,23.1
18213,236.0,1,232.48,232.48,0.0,1,Lost,5,0.7612178325210178,23.1
12430,42.0,1,256.4,256.4,0.0,0,New / Occasional,5,0.7605678422506312,23.1
15320,43.0,1,267.13,267.13,0.0,0,New / Occasional,5,0.760275876929061,23.1
18185,248.0,1,304.25,304.25,0.0,1,Lost,5,0.7592639555796723,23.1
17498,75.0,1,272.22,272.22,0.0,0,New / Occasional,5,0.760137291853806,23.1
17877,169.0,1,237.61,237.61,0.0,1,Lost,5,0.7610785345060435,23.1
13348,63.0,1,233.76,233.76,0.0,0,New / Occasional,5,0.7611830811206892,23.1
15063,212.0,1,370.8,370.8,0.0,1,Lost,5,0.7574424570596412,23.2
12715,105.0,1,353.86,353.86,0.0,1,Lost,5,0.7579069986700985,23.2
16318,34.0,1,328.15,328.15,0.0,0,New / Occasional,5,0.7586108802612365,23.2
14951,78.0,1,311.69,311.69,0.0,0,New / Occasional,5,0.7590607845687599,23.2
18091,592.0,1,360.85,360.85,0.0,1,Lost,5,0.7577153869585262,23.2
16509,296.0,1,363.7,363.7,0.0,1,Lost,5,0.7576372324119018,23.2
12996,375.0,1,355.5,355.5,0.0,1,Lost,5,0.7578620518218868,23.2
16803,64.0,1,332.3,332.3,0.0,0,New / Occasional,5,0.758497357153629,23.2
18090,421.0,1,349.4,349.4,0.0,1,Lost,5,0.7580292034510782,23.2
15120,133.0,1,358.82,358.82,0.0,1,Lost,5,0.7577710444783542,23.2
16826,50.0,1,341.7,341.7,0.0,0,New / Occasional,5,0.7582400859406201,23.2
16123,51.0,1,307.78,307.78,0.0,0,New / Occasional,5,0.7591675731707955,23.2
18208,565.0,1,360.08,360.08,0.0,1,Lost,5,0.7577364994555766,23.2
18269,365.0,1,337.2,337.2,0.0,1,Lost,5,0.7583632709799938,23.2
13887,203.0,1,349.55,349.55,0.0,1,Lost,5,0.7580250941073493,23.2
16305,138.0,1,361.22,361.22,0.0,1,Lost,5,0.7577052415472266,23.2
15472,112.0,1,371.56,371.56,0.0,1,Lost,5,0.7574216015637109,23.2
13347,69.0,1,341.36,341.36,0.0,0,New / Occasional,5,0.7582493947484178,23.2
13343,177.0,1,353.43,353.43,0.0,1,Lost,5,0.7579187825748216,23.2
14886,252.0,1,364.8,364.8,0.0,1,Lost,5,0.7576070629136061,23.2
15185,69.0,1,310.62,310.62,0.0,0,New / Occasional,5,0.759090011260031,23.2
14888,206.0,1,369.2,369.2,0.0,1,Lost,5,0.7574863593826748,23.2
15153,30.0,1,329.25,329.25,0.0,0,New / Occasional,5,0.7585807933431447,23.2
14181,410.0,2,310.55,155.275,151.0,1,Lost,4,0.6469305069840392,23.2
17839,41.0,1,338.8,338.8,0.0,0,New / Occasional,5,0.758319476755189,23.2
12884,87.0,1,309.05,309.05,0.0,0,New / Occasional,5,0.7591328909027656,23.2
13801,66.0,1,324.8,324.8,0.0,0,New / Occasional,5,0.7587024928535429,23.2
17154,74.0,1,329.34,329.34,0.0,0,New / Occasional,5,0.758578331573068,23.2
13845,64.0,1,312.98,312.98,0.0,0,New / Occasional,5,0.7590255454335414,23.2
13774,81.0,1,345.0,345.0,0.0,0,New / Occasional,5,0.7581497230626761,23.2
16627,78.0,1,322.8,322.8,0.0,0,New / Occasional,5,0.7587571756337043,23.2
15010,35.0,1,308.94,308.94,0.0,0,New / Occasional,5,0.7591358950136124,23.2
14149,220.0,1,446.62,446.62,0.0,1,Lost,5,0.7553558467823677,23.3
12833,144.0,1,417.38,417.38,0.0,1,Lost,5,0.7561619838065102,23.3
16752,372.0,1,415.0,415.0,0.0,1,Lost,5,0.7562275203409399,23.3
15961,378.0,1,451.29,451.29,0.0,1,Lost,5,0.7552269297001932,23.3
17701,252.0,1,417.95,417.95,0.0,1,Lost,5,0.7561462863101561,23.3
15090,307.0,1,381.32,381.32,0.0,1,Lost,5,0.7571536647665342,23.3
13345,287.0,1,389.5,389.5,0.0,1,Lost,5,0.7569289481909682,23.3
16355,374.0,1,416.35,416.35,0.0,1,Lost,5,0.7561903477214168,23.3
12690,205.0,1,389.01,389.01,0.0,1,Lost,5,0.7569424131822706,23.3
18285,660.0,1,427.0,427.0,0.0,1,Lost,5,0.7558969624102817,23.3
14288,212.0,1,426.6,426.6,0.0,1,Lost,5,0.7559079858960072,23.3
16319,217.0,1,404.4,404.4,0.0,1,Lost,5,0.756519260755798,23.3
15342,129.0,1,406.09,406.09,0.0,1,Lost,5,0.7564727632953973,23.3
18089,446.0,1,428.45,428.45,0.0,1,Lost,5,0.7558569994490257,23.3
18111,588.0,1,405.85,405.85,0.0,1,Lost,5,0.7564793668518403,23.3
12515,352.0,1,383.7,383.7,0.0,1,Lost,5,0.7570882972410465,23.3
15225,233.0,1,409.4,409.4,0.0,1,Lost,5,0.7563816768614536,23.3
18029,641.0,1,433.77,433.77,0.0,1,Lost,5,0.7557103387886527,23.3
16084,298.0,1,436.18,436.18,0.0,1,Lost,5,0.7556438807877354,23.3
18152,645.0,1,426.69,426.69,0.0,1,Lost,5,0.7559055056411067,23.3
17486,260.0,1,396.87,396.87,0.0,1,Lost,5,0.7567263626468724,23.3
16272,116.0,1,411.7,411.7,0.0,1,Lost,5,0.7563183705746607,23.3
18162,731.0,1,379.16,379.16,0.0,1,Lost,5,0.7572129795720007,23.3
17431,312.0,1,403.3,403.3,0.0,1,Lost,5,0.7565495221401115,23.3
14348,259.0,1,409.57,409.57,0.0,1,Lost,5,0.7563769980827313,23.3
13358,268.0,1,439.03,439.03,0.0,1,Lost,5,0.7555652735901567,23.3
12922,160.0,1,405.38,405.38,0.0,1,Lost,5,0.7564922984648166,23.3
18201,722.0,1,447.53,447.53,0.0,1,Lost,5,0.7553307294964339,23.3
17855,372.0,1,417.94,417.94,0.0,1,Lost,5,0.7561465617107292,23.3
18128,536.0,1,420.04,420.04,0.0,1,Lost,5,0.7560887229661366,23.3
15386,185.0,1,394.14,394.14,0.0,1,Lost,5,0.756801417866948,23.3
15802,142.0,1,451.42,451.42,0.0,1,Lost,5,0.7552233403451747,23.3
17903,393.0,1,381.09,381.09,0.0,1,Lost,5,0.7571599811631285,23.3
14270,331.0,1,492.65,492.65,0.0,1,Lost,5,0.7540831685748983,23.4
14627,378.0,1,462.75,462.75,0.0,1,Lost,5,0.7549103776069074,23.4
15585,176.0,1,455.3,455.3,0.0,1,Lost,5,0.7551161955279787,23.4
13043,272.0,1,516.42,516.42,0.0,1,Lost,5,0.7534242102160909,23.4
13116,137.0,1,501.14,501.14,0.0,1,Lost,5,0.7538479428094046,23.4
18284,431.0,1,461.68,461.68,0.0,1,Lost,5,0.7549399452162505,23.4
12436,99.0,1,509.01,509.01,0.0,1,Lost,5,0.7536297596023148,23.4
14279,520.0,2,191.86,95.93,160.0,1,Lost,4,0.6421332014506096,23.4
15507,171.0,1,492.36,492.36,0.0,1,Lost,5,0.7540912007011913,23.4
18243,413.0,1,515.78,515.78,0.0,1,Lost,5,0.7534419680204097,23.4
17140,246.0,1,465.32,465.32,0.0,1,Lost,5,0.7548393502356615,23.4
18083,397.0,1,470.73,470.73,0.0,1,Lost,5,0.7546897880566433,23.4
18100,549.0,1,451.56,451.56,0.0,1,Lost,5,0.7552194748461393,23.4
17900,189.0,2,112.2,56.1,0.0,1,Lost,5,0.7532444224105627,23.4
17053,130.0,1,498.48,498.48,0.0,1,Lost,5,0.7539216576389779,23.4
12564,260.0,1,456.9,456.9,0.0,1,Lost,5,0.755072002870738,23.4
12729,113.0,1,453.01,453.01,0.0,1,Lost,5,0.7551794368939028,23.4
16498,160.0,2,100.97,50.485,0.0,1,Lost,5,0.7533960560135322,23.4
12447,242.0,1,476.49,476.49,0.0,1,Lost,5,0.7545304822759211,23.4
18098,395.0,1,550.84,550.84,0.0,1,Lost,5,0.7524679063682767,23.5
16142,249.0,1,535.34,535.34,0.0,1,Lost,5,0.7528988565302557,23.5
17184,568.0,2,198.41,99.205,161.0,1,Lost,4,0.6412685307257563,23.5
14697,217.0,2,188.61,94.305,0.0,1,Lost,5,0.7522110292147298,23.5
15825,171.0,1,532.94,532.94,0.0,1,Lost,5,0.7529655392138539,23.5
12988,291.0,1,535.32,535.32,0.0,1,Lost,5,0.7528994122692474,23.5
15655,242.0,1,560.67,560.67,0.0,1,Lost,5,0.7521943393383196,23.5
15891,226.0,1,524.52,524.52,0.0,1,Lost,5,0.7531993886591761,23.5
15897,193.0,2,222.05,111.025,0.0,1,Lost,5,0.7517578640642708,23.5
18207,498.0,1,544.47,544.47,0.0,1,Lost,5,0.7526450740078687,23.5
18013,154.0,2,187.29,93.645,0.0,1,Lost,5,0.7522289059269356,23.5
17291,307.0,1,550.8,550.8,0.0,1,Lost,5,0.7524690191465597,23.5
15914,377.0,2,205.99,102.995,0.0,1,Lost,5,0.7519755718469342,23.5
15415,312.0,1,572.81,572.81,0.0,1,Lost,5,0.7518562057602657,23.5
15741,457.0,2,208.62,104.31,160.0,1,Lost,4,0.6418533044609875,23.5
13385,329.0,1,534.57,534.57,0.0,1,Lost,5,0.7529202518752928,23.5
18140,473.0,1,536.41,536.41,0.0,1,Lost,5,0.7528691232700857,23.5
15442,248.0,1,594.0,594.0,0.0,1,Lost,5,0.7512652636696345,23.5
16536,109.0,1,548.97,548.97,0.0,1,Lost,5,0.7525199251630639,23.5
17443,219.0,1,534.24,534.24,0.0,1,Lost,5,0.7529294209278724,23.5
15451,433.0,2,233.21,116.605,164.0,1,Lost,4,0.6384149464635774,23.6
15147,239.0,1,623.5,623.5,0.0,1,Lost,5,0.7504410080050907,23.6
17882,378.0,2,313.46,156.73,0.0,1,Lost,5,0.7505162833337442,23.6
12521,142.0,1,599.68,599.68,0.0,1,Lost,5,0.7511067011816361,23.6
14603,274.0,1,660.0,660.0,0.0,1,Lost,5,0.7494186459454649,23.6
12513,112.0,1,612.29,612.29,0.0,1,Lost,5,0.7507544397874626,23.6
16022,259.0,1,628.28,628.28,0.0,1,Lost,5,0.7503072791502671,23.6
14036,284.0,1,626.65,626.65,0.0,1,Lost,5,0.7503528866209829,23.6
13369,365.0,1,616.56,616.56,0.0,1,Lost,5,0.7506350815306413,23.6
17267,126.0,2,317.62,158.81,0.0,1,Lost,5,0.7504596814227624,23.6
16116,211.0,1,612.78,612.78,0.0,1,Lost,5,0.7507407448769551,23.6
12707,291.0,1,603.42,603.42,0.0,1,Lost,5,0.7510022587049294,23.6
17501,220.0,2,288.6,144.3,0.0,1,Lost,5,0.7508543554887517,23.6
14736,484.0,2,401.08,200.54,0.0,1,Lost,5,0.7493222955562194,23.6
18264,498.0,1,603.25,603.25,0.0,1,Lost,5,0.7510070067257284,23.6
14663,429.0,2,490.6,245.3,0.0,1,Lost,5,0.7480984958437871,23.7
13355,121.0,1,674.7,674.7,0.0,1,Lost,5,0.7490061135045771,23.7
16405,301.0,2,167.25,83.625,7.0,1,Lost,5,0.7481929680091914,23.7
12453,133.0,1,707.09,707.09,0.0,1,Lost,5,0.7480955465392206,23.7
14996,480.0,2,442.29,221.145,0.0,1,Lost,5,0.7487594184858161,23.7
17294,668.0,2,467.79,233.895,0.0,1,Lost,5,0.7484107000414905,23.7
15880,368.0,1,686.56,686.56,0.0,1,Lost,5,0.7486729522461608,23.7
14010,564.0,2,445.15,222.575,0.0,1,Lost,5,0.7487203233140302,23.7
18163,583.0,1,728.84,728.84,0.0,1,Lost,5,0.7474828692768193,23.7
16274,372.0,1,715.9,715.9,0.0,1,Lost,5,0.74784749588871,23.7
13597,399.0,2,396.71,198.355,2.0,1,Lost,5,0.7481460861424768,23.7
17823,420.0,2,494.25,247.125,0.0,1,Lost,5,0.748048513854643,23.7
14222,176.0,1,683.17,683.17,0.0,1,Lost,5,0.7487682112843626,23.7
12741,528.0,2,406.07,203.035,3.0,1,Lost,5,0.7473982688334104,23.7
18187,631.0,1,724.89,724.89,0.0,1,Lost,5,0.7475942103944186,23.7
16604,562.0,2,432.45,216.225,5.0,1,Lost,5,0.7457927240079216,23.8
17782,382.0,2,679.02,339.51,0.0,1,Lost,5,0.745509746768467,23.8
14809,620.0,2,686.76,343.38,0.0,1,Lost,5,0.7454030311581792,23.8
16262,377.0,1,755.15,755.15,0.0,1,Lost,5,0.7467404234850192,23.8
13341,260.0,1,775.85,775.85,0.0,1,Lost,5,0.7461552740705572,23.8
13776,427.0,2,623.98,311.99,0.0,1,Lost,5,0.7462677632940065,23.8
15922,372.0,1,739.0,739.0,0.0,1,Lost,5,0.7471963336335324,23.8
16494,296.0,1,826.53,826.53,0.0,1,Lost,5,0.7447188864380934,23.9
13470,98.0,2,165.0,82.5,15.0,1,Lost,5,0.7432410940021508,23.9
15213,318.0,2,328.35,164.175,11.0,1,Lost,5,0.7434833785685735,23.9
15832,253.0,1,836.79,836.79,0.0,1,Lost,5,0.7444274451794842,23.9
13339,200.0,1,860.12,860.12,0.0,1,Lost,5,0.7437639301710175,23.9
13893,297.0,1,821.1,821.1,0.0,1,Lost,5,0.7448730403256327,23.9
15794,735.0,2,777.0,388.5,0.0,1,Lost,5,0.7441566701620801,23.9
17170,373.0,2,178.68,89.34,14.0,1,Lost,5,0.7436780118229962,23.9
15501,404.0,2,402.5,201.25,10.0,1,Lost,5,0.7430820929664903,24.0
14969,703.0,1,906.23,906.23,0.0,1,Lost,5,0.742449225254205,24.0
15177,425.0,1,948.93,948.93,0.0,1,Lost,5,0.7412278253717092,24.0
16897,298.0,2,289.78,144.89,14.0,1,Lost,5,0.7421361686248215,24.0
15878,561.0,2,330.77,165.385,171.0,1,Lost,4,0.631442168218144,24.0
17000,395.0,2,406.3,203.15,11.0,1,Lost,5,0.7424016865514549,24.0
14568,434.0,1,919.7,919.7,0.0,1,Lost,5,0.7420643333593612,24.0
17792,466.0,2,370.05,185.025,11.0,1,Lost,5,0.7429050887181372,24.0
15710,416.0,1,898.87,898.87,0.0,1,Lost,5,0.7426593714176899,24.0
12396,673.0,1,931.43,931.43,0.0,1,Lost,5,0.7417288547097487,24.0
12368,627.0,1,917.7,917.7,0.0,1,Lost,5,0.7421215050922855,24.0
13204,730.0,1,966.66,966.66,0.0,1,Lost,5,0.7407195663497326,24.1
17369,455.0,1,979.2,979.2,0.0,1,Lost,5,0.7403596955342509,24.1
12543,447.0,1,980.25,980.25,0.0,1,Lost,5,0.7403295481000831,24.1
15176,667.0,1,988.04,988.04,0.0,1,Lost,5,0.7401058118832209,24.1
17810,668.0,2,374.81,187.405,15.0,1,Lost,5,0.7403210527968156,24.1
16522,435.0,2,433.36,216.68,14.0,1,Lost,5,0.7401346250148675,24.1
12761,457.0,2,782.95,391.475,7.0,1,Lost,5,0.7396712115280335,24.1
12505,408.0,1,955.2,955.2,0.0,1,Lost,5,0.7410481598563989,24.1
14255,545.0,1,1000.63,1000.63,0.0,1,Lost,5,0.7397439507646377,24.1
13768,726.0,2,875.97,437.985,4.0,1,Lost,5,0.7402668243567369,24.1
12634,535.0,2,490.0,245.0,12.0,1,Lost,5,0.7406063521025708,24.1
13420,149.0,2,159.85,79.925,20.0,1,Lost,5,0.7401663109836656,24.1
16590,400.0,2,605.9,302.95,13.0,1,Lost,5,0.7383511576147608,24.2
17474,599.0,1,1047.0,1047.0,0.0,1,Lost,5,0.7384083731673271,24.2
12486,431.0,1,1037.28,1037.28,0.0,1,Lost,5,0.7386887009615586,24.2
13775,590.0,1,1049.66,1049.66,0.0,1,Lost,5,0.7383316241138153,24.2
12801,500.0,1,1071.82,1071.82,0.0,1,Lost,5,0.7376916762480019,24.2
16427,262.0,2,241.06,120.53,21.0,1,Lost,5,0.738395838208582,24.2
15094,462.0,2,83.0,41.5,181.0,1,Lost,4,0.6279807615873604,24.2
16991,420.0,1,1041.21,1041.21,0.0,1,Lost,5,0.7385753819330692,24.2
14169,430.0,2,624.43,312.215,13.0,1,Lost,5,0.738090962533951,24.2
16264,437.0,2,837.53,418.765,7.0,1,Lost,5,0.7389068313393463,24.2
17185,591.0,3,229.46,76.48666666666666,6.0,1,At Risk (was loyal),5,0.7356892085027891,24.3
17946,232.0,2,149.58,74.79,26.0,1,Lost,5,0.7365028498648908,24.3
15559,567.0,1,1109.4,1109.4,0.0,1,Lost,5,0.736604118834526,24.3
15102,530.0,2,554.67,277.335,16.0,1,Lost,5,0.7371647991436802,24.3
17577,644.0,2,348.75,174.375,23.0,1,Lost,5,0.7356057655990804,24.3
12803,392.0,1,1092.81,1092.81,0.0,1,Lost,5,0.7370845869306725,24.3
14369,641.0,2,469.13,234.565,19.0,1,Lost,5,0.736459130390367,24.3
12503,583.0,1,1126.0,1126.0,0.0,1,Lost,5,0.7361227969163011,24.3
13836,398.0,2,620.37,310.185,15.0,1,Lost,5,0.7368761918481072,24.3
15011,395.0,2,416.6,208.3,20.0,1,Lost,5,0.7365623892542957,24.3
16844,562.0,2,614.34,307.17,20.0,1,Lost,5,0.7337649828923745,24.4
16799,431.0,2,495.98,247.99,21.0,1,Lost,5,0.7348020716180785,24.4
14213,404.0,1,1192.2,1192.2,0.0,1,Lost,5,0.7341977048175669,24.4
